"c","t","v","h","l","o"
1.052,1576911600,5405.82915318,1.052,1.04700003,1.0502721
1.051139,1576915200,5318.05633004,1.052,1.04700003,1.0506322
1.0506869,1576918800,5486.47930636,1.052,1.04700002,1.0514501
1.0508786,1576922400,5303.28275285,1.052,1.0475618,1.0494527
1.0511727,1576926000,5739.10418254,1.05527855,1.04721435,1.0506691
1.0513978,1576929600,5288.79632809,1.0553452,1.05000002,1.0534219
1.0509788,1576933200,5415.79791463,1.0551896,1.0496502,1.0528084
1.0560073,1576936800,6185.58026089,1.05700004,1.0498155,1.0514341
1.0520346,1576940400,5741.55901668,1.05700003,1.05100002,1.0545574
1.055,1576944000,6536.0776517,1.0643,1.051,1.0541063
1.0544722,1576947600,5672.53850164,1.05699999,1.05000002,1.051
1.0537767,1576951200,5311.97782997,1.05522001,1.0506007,1.0514769
1.0545542,1576954800,6050.67260925,1.05522001,1.05000002,1.0534363
1.0521052,1576958400,5462.95619351,1.0545867,1.05000004,1.0536994
1.0508971,1576962000,5723.71249222,1.0540283,1.0494,1.0518593
1.054282,1576965600,5380.63399683,1.0543666,1.0494,1.0538423
1.052353,1576969200,5668.1691309,1.05499999,1.04900002,1.0501242
1.0512291,1576972800,5391.774,1.054371,1.049646,1.0516243
1.051268,1576976400,5339.75575052,1.0543876,1.04900002,1.0520413
1.049339,1576980000,5343.411,1.0543219,1.04900002,1.04900002
1.0504381,1576983600,3140.95700175,1.0507502,1.04900002,1.0499622
1.0505599,1576987200,5455.801,1.051,1.0492183,1.0501089
1.0507169,1576990800,5365.998,1.0507837,1.0492724,1.0492951
1.0505044,1576994400,5344.44240501,1.051,1.0492264,1.0503787
1.0495188,1576998000,5815.94496672,1.05522002,1.047,1.0506047
1.0499235,1577001600,3610.87052649,1.051459,1.047,1.0479683
1.0477092,1577005200,5288.73678347,1.05199999,1.0475376,1.050481
1.0500147,1577008800,5368.0729259,1.05199999,1.04767996,1.0509328
1.0494889,1577012400,5590.74937292,1.05199999,1.0460009,1.0502061
1.0486246,1577016000,5255.17563083,1.05199998,1.0467001,1.0511424
1.0483855,1577019600,5439.7225404,1.05199999,1.0474326,1.0493516
1.0487355,1577023200,5425.91495097,1.05199999,1.0473169,1.0478975
1.0498793,1577026800,5360.60360688,1.05199998,1.047,1.0480833
1.0478203,1577030400,5476.60509945,1.0515005,1.0471412,1.0504986
1.0469976,1577034000,10546.35351528,1.05,1.044747,1.0476347
1.0474648,1577037600,5381.52869955,1.05199999,1.04400104,1.0489108
1.0485579,1577041200,7615.70462564,1.0514856,1.046,1.0481535
1.0475335,1577044800,8421.34567656,1.05099999,1.0466663,1.0495999
1.0469493,1577048400,5363.55,1.0501593,1.0462615,1.0462615
1.0486884,1577052000,5387.70282929,1.051,1.045,1.048321
1.0478237,1577055600,5442.43596642,1.04999999,1.045,1.046926
1.0488585,1577059200,5413.48966293,1.0492378,1.0453822,1.0476585
1.043709,1577062800,6741.30215274,1.048514,1.0381,1.0467353
1.0453581,1577066400,5475.204,1.0456429,1.0432858,1.0447776
1.0437011,1577070000,5448.14824361,1.046,1.04329,1.0449353
1.0454731,1577073600,5362.1069484,1.047,1.0432061,1.0434291
1.0444402,1577077200,5637.16962616,1.04799999,1.0435383,1.0448259
1.0472034,1577080800,5739.31130111,1.05,1.0428902,1.0469187
1.0454308,1577084400,5424.55830296,1.0495214,1.0443893,1.0488685
1.0457381,1577088000,5607.88071296,1.0490106,1.04267976,1.0469694
1.0478593,1577091600,5469.85810636,1.0480533,1.0426563,1.0480533
1.0450579,1577095200,5338.36849688,1.049,1.04411994,1.0464432
1.0470353,1577098800,5665.76560757,1.04899997,1.043,1.0478711
1.0463912,1577102400,7246.46726048,1.04899998,1.0438549,1.04899987
1.0452005,1577106000,5605.5280052,1.0485161,1.0421277,1.0457706
1.0474651,1577109600,6038.23375626,1.0482011,1.043,1.046
1.0447789,1577113200,5469.68176438,1.048,1.04125,1.0469465
1.0414581,1577116800,3398.61242902,1.0464328,1.03901,1.0435364
1.04200002,1577120400,1161.85252098,1.04799999,1.04200002,1.0445022
1.04795758,1577124000,45.60896851,1.04799999,1.04486539,1.046
1.04486435,1577127600,223.00256895,1.04799894,1.04,1.04799894
1.04499999,1577131200,43.46538393,1.045,1.04499999,1.045
1.045,1577134800,687.48050651,1.047,1.03901,1.046
1.041,1577138400,41.88486799,1.046,1.041,1.04187438
1.041,1577142000,449.11808342,1.046,1.041,1.046
1.044849,1577149200,5326.61736298,1.04599999,1.040889,1.0437132
1.0417519,1577152800,5434.15011,1.0455202,1.0406323,1.0430132
1.0427543,1577156400,5529.726,1.0453936,1.040787,1.0435876
1.0443229,1577160000,5331.1390259,1.04599999,1.0406307,1.04599999
1.0431561,1577163600,5262.39411,1.0453326,1.0410334,1.0429332
1.0411803,1577167200,5149.65408973,1.0448545,1.04,1.04160847
1.0450986,1577170800,5272.22786296,1.045446,1.0407132,1.0444823
1.0423254,1577174400,5401.82961016,1.04599998,1.04,1.0447473
1.0422243,1577178000,5744.3327837,1.0452844,1.0399399,1.0413873
1.0412468,1577181600,5462.98557051,1.0434099,1.03903,1.042449
1.0407606,1577185200,5621.4268397,1.042,1.03910002,1.042
1.0431159,1577188800,7676.81631851,1.04599999,1.0405792,1.0431361
1.0441196,1577192400,5246.68573225,1.04589999,1.04133002,1.045286
1.0450594,1577196000,7559.66183265,1.04599998,1.03810001,1.0434966
1.0418073,1577199600,5678.87551308,1.04599999,1.04000002,1.042
1.04499,1577203200,7693.30913033,1.045,1.041,1.0440521
1.0453811,1577206800,5795.09580642,1.0453811,1.0417031,1.04499
1.0508073,1577210400,12325.13368207,1.06,1.04240002,1.0453369
1.0464555,1577214000,5458.20027332,1.0534358,1.04500002,1.0494637
1.0482261,1577217600,5310.23895805,1.04899897,1.047,1.0473638
1.045836,1577221200,5489.87832543,1.0485751,1.0456926,1.0473173
1.0481595,1577224800,5232.429,1.0487004,1.0454081,1.0485348
1.0473256,1577228400,5425.46608417,1.04899897,1.0463196,1.0466477
1.0494556,1577232000,4227.04270105,1.0494556,1.0463319,1.0470572
1.0467299,1577235600,5219.41150979,1.05000001,1.0465617,1.0491341
1.0484768,1577239200,5381.208,1.0506014,1.0468249,1.0504535
1.0495167,1577242800,5291.675052,1.0520959,1.0470296,1.0491722
1.0486785,1577246400,5489.2760641,1.0523027,1.0467612,1.0507923
1.0468678,1577250000,5304.89627674,1.0522801,1.0467083,1.0476146
1.0474668,1577253600,5542.46914797,1.055,1.04409999,1.0473483
1.0472169,1577257200,5352.81047546,1.0504489,1.045654,1.0480256
1.0458908,1577260800,7135.01007907,1.05099999,1.044,1.0464513
1.0523235,1577264400,5588.19892958,1.053,1.0447123,1.0475626
1.0499697,1577268000,5325.09925323,1.053,1.0473836,1.0493122
1.0498725,1577271600,5484.36551222,1.053,1.0475623,1.0492477
1.0509186,1577275200,4210.25732705,1.05192999,1.04700004,1.048305
1.0502424,1577278800,1271.41820791,1.05193,1.04700004,1.05039
1.050897,1577282400,213.15611414,1.0514158,1.0475996,1.0499959
1.05000001,1577286000,3.00601202,1.05000001,1.05000001,1.05000001
1.053,1577289600,452.36001937,1.053,1.05000001,1.05000001
1.051,1577293200,1258.25305472,1.058,1.04900002,1.054
1.05,1577296800,517.84979971,1.0549,1.05,1.0549
1.04899895,1577300400,20.11429864,1.05,1.04899895,1.05
1.048,1577304000,93.28908003,1.048002,1.048,1.048002
1.05299999,1577314800,4.35611033,1.05299999,1.05299999,1.05299999
1.05299998,1577318400,12.87655806,1.05299999,1.04985044,1.05299999
1.0489735,1577322000,5377.10513329,1.05299997,1.0476616,1.05299997
1.0504589,1577325600,5396.004,1.05299996,1.0476083,1.0515679
1.0510659,1577329200,5312.637,1.0523493,1.0477053,1.0508387
1.0511105,1577332800,5510.83411106,1.05299995,1.0476905,1.0486573
1.0476148,1577336400,5592.12845241,1.05299999,1.04700002,1.05299995
1.0549814,1577340000,7015.29348805,1.0591827,1.0478282,1.0478282
1.0561212,1577343600,5535.92034706,1.05739999,1.05400002,1.0547499
1.052111,1577347200,5838.91649992,1.0570588,1.0504575,1.0545537
1.0518865,1577350800,5398.27172717,1.056,1.0504266,1.0515726
1.054493,1577354400,5342.34966545,1.056,1.0517141,1.0551705
1.0516291,1577358000,5755.04351797,1.056,1.045,1.0516422
1.0517375,1577361600,1622.88994718,1.0526798,1.0503813,1.0512273
1.05399998,1577365200,25.73802619,1.056,1.053,1.053
1.053,1577368800,700.31272711,1.05399999,1.05152285,1.05152289
1.0529999,1577372400,468.599454,1.053,1.05000002,1.053
1.05199999,1577376000,2314.29325168,1.05299998,1.04900002,1.05000006
1.053,1577379600,698.04721739,1.053,1.05199999,1.05199999
1.053,1577383200,450.73671648,1.053,1.051,1.053
1.04900002,1577386800,608.77585573,1.053,1.04900002,1.05100109
1.05118344,1577390400,672.80286964,1.0575,1.04985044,1.05299999
1.051,1577394000,784.32925317,1.05499999,1.045003,1.05409045
1.05433697,1577397600,234.08694117,1.05749998,1.05383848,1.05499998
1.05200002,1577401200,2.08721313,1.05200002,1.05200002,1.05200002
1.0545818,1577408400,4976.5455,1.0566253,1.05200002,1.0544322
1.0504964,1577412000,5771.52392688,1.0546096,1.0492014,1.0545966
1.050058,1577415600,5438.75741977,1.05099894,1.0492036,1.0497936
1.0504907,1577419200,5353.40842891,1.05099894,1.0492052,1.0506494
1.0521977,1577422800,3232.42940451,1.05299999,1.04801,1.0498785
1.04801005,1577426400,200.30784934,1.05299999,1.04801005,1.0523694
1.05299999,1577430000,136.03466135,1.05299999,1.04985042,1.05299997
1.0498515,1577433600,120.16618443,1.05300105,1.0498515,1.05299999
1.05199999,1577437200,117.51595679,1.05399998,1.04802002,1.05399998
1.052,1577440800,2641.90065303,1.0637,1.05199997,1.05199999
1.053,1577444400,449.16602782,1.058,1.0482,1.052
1.05100002,1577448000,89.36682091,1.058,1.05100002,1.058
1.059,1577451600,210.27384325,1.059,1.057,1.057
1.05542941,1577455200,537.88953378,1.0649568,1.05400002,1.059
1.052,1577458800,397.29016637,1.06,1.052,1.059
1.05,1577462400,486.58688944,1.052,1.05,1.05100004
1.052,1577466000,252.2884707,1.052,1.04999894,1.04999894
1.05383848,1577469600,170.07919766,1.057,1.04928009,1.04928009
1.05184446,1577473200,186.54933876,1.05499999,1.05,1.052
1.04900002,1577476800,167.77504376,1.05493103,1.049,1.04928009
1.05294446,1577480400,70.60712214,1.05294446,1.05294446,1.05294446
1.049,1577484000,214.72986862,1.04979507,1.049,1.04979507
1.049,1577487600,7.66247521,1.049,1.049,1.049
1.05092688,1577491200,417.35184204,1.05092688,1.04803,1.04820002
1.0485271,1577494800,6030.88411181,1.051585,1.04804,1.05092688
1.0514676,1577498400,5343.2141477,1.0516537,1.04804,1.0498838
1.0491556,1577502000,5196.15,1.0516335,1.0488845,1.0496881
1.0504349,1577505600,5705.3308846,1.052,1.04860002,1.049321
1.0492746,1577509200,5919.21332466,1.0513995,1.04805,1.0506405
1.0492183,1577512800,7591.08008085,1.0512783,1.04611,1.0492761
1.05,1577516400,5328.96524539,1.05199999,1.0468515,1.0503158
1.0509306,1577520000,5588.30638479,1.05199999,1.04699999,1.0502747
1.0490418,1577523600,6162.99627523,1.0512792,1.04439761,1.0501824
1.0446251,1577527200,5845.97395424,1.04999999,1.0445543,1.0472182
1.0486311,1577530800,5315.537,1.0494449,1.04481825,1.0469745
1.0464252,1577534400,5437.68947255,1.0495483,1.0444,1.0452353
1.046312,1577538000,5789.72206895,1.051,1.0449898,1.0486345
1.0486494,1577541600,5643.67395849,1.0503783,1.044,1.048495
1.0497454,1577545200,5966.52313047,1.051,1.0447781,1.0477186
1.0482504,1577548800,6602.33732556,1.051,1.044,1.0488978
1.0480789,1577552400,5289.97565173,1.0499323,1.043,1.0495848
1.0443966,1577556000,6043.30037874,1.04832,1.04300002,1.045565
1.0470482,1577559600,5202.64477335,1.0474011,1.04300002,1.0449852
1.0445943,1577563200,5474.84213599,1.04799999,1.04390002,1.0460407
1.0460876,1577566800,5227.371,1.0475727,1.0443528,1.0443528
1.0468191,1577570400,5399.505,1.0476867,1.0443908,1.0474601
1.0475151,1577574000,5227.713,1.0476875,1.0453442,1.0475148
1.0477788,1577577600,5601.02602374,1.049,1.04400002,1.0453863
1.0474899,1577581200,5160.62765635,1.0488069,1.0447517,1.0459347
1.0481022,1577584800,5211.13664856,1.0487104,1.0445315,1.0481041
1.0451644,1577588400,5559.99143951,1.0484349,1.0439,1.0449805
1.0464721,1577592000,5226.36088389,1.0484397,1.0439,1.0475649
1.0467569,1577595600,5815.39257333,1.0482303,1.0429,1.0463682
1.0447164,1577599200,5506.62080038,1.04799999,1.0429,1.0454888
1.0464165,1577602800,5274.749,1.0476056,1.0434157,1.0458395
1.0466314,1577606400,5737.89800336,1.04799998,1.0429,1.0463007
1.0440335,1577610000,5256.47813316,1.04799998,1.0429,1.0449806
1.0467548,1577613600,5557.63422689,1.0474591,1.0429,1.0447987
1.0432808,1577617200,5489.57472562,1.0474752,1.04130774,1.0467775
1.04050893,1577620800,6134.75561622,1.0434325,1.04,1.0427197
1.0427449,1577624400,4955.39796921,1.04369999,1.04050893,1.042317
1.0431343,1577628000,6666.67382236,1.04369999,1.039,1.0413149
1.038872,1577631600,6357.05051054,1.04369998,1.03815,1.0415841
1.0405371,1577635200,5859.0982648,1.0430747,1.03815,1.0423753
1.0397145,1577638800,5416.3860157,1.0430557,1.03815,1.0408489
1.039835,1577642400,5563.08551652,1.0406587,1.03810003,1.0389638
1.0419535,1577646000,5698.38303251,1.04324928,1.03810003,1.0396433
1.0415871,1577649600,8240.82905183,1.04324,1.0381,1.0426555
1.0432219,1577653200,5271.302,1.0432219,1.0385096,1.0402559
1.040754,1577656800,5346.94590279,1.0429736,1.0381,1.0419924
1.042244,1577660400,5335.95503297,1.04300032,1.0381,1.0381
1.0404109,1577664000,5313.447,1.0424303,1.038752,1.0406166
1.0399426,1577667600,5455.449,1.0423884,1.0385527,1.0419058
1.0409312,1577671200,5456.694412,1.0424416,1.039,1.039313
1.0406926,1577674800,5430.143,1.042407,1.0388052,1.0412584
1.0381,1577678400,5905.91953608,1.04286273,1.0381,1.0390365
1.0409215,1577682000,5540.16304896,1.0417498,1.0381,1.0406994
1.0392672,1577685600,5888.23601,1.041718,1.0381,1.0395569
1.0389696,1577689200,5522.2308091,1.04219998,1.0381,1.0409918
1.0401769,1577692800,6279.14698126,1.0413252,1.0381,1.0400346
1.0389615,1577696400,5324.27732207,1.04099999,1.03802,1.0405795
1.0399026,1577700000,5524.67602189,1.04129999,1.03802,1.0402281
1.0389111,1577703600,6605.27761835,1.04129999,1.0366,1.03802
1.0395319,1577707200,5430.88783624,1.04129999,1.03660001,1.0403562
1.0418394,1577710800,21401.2927277,1.0681,1.0367,1.03999998
1.0421095,1577714400,6188.73798637,1.04599999,1.04000002,1.0411155
1.0409549,1577718000,5173.53389528,1.0453577,1.04000002,1.0413182
1.0417776,1577721600,5971.51435488,1.0453047,1.04,1.0422381
1.040106,1577725200,5363.4265818,1.046,1.04,1.0413698
1.0399017,1577728800,5442.20967512,1.040883,1.0393181,1.0401045
1.0429476,1577732400,5519.13630869,1.04499999,1.0391,1.0393236
1.0392027,1577736000,5985.52917048,1.044274,1.0383999,1.044274
1.0410839,1577739600,5801.42435181,1.04399999,1.0384,1.0409719
1.04022,1577743200,5312.38429271,1.043296,1.0384,1.0421099
1.0432834,1577746800,5539.69528483,1.0434115,1.0384,1.0400894
1.0419598,1577750400,5417.973,1.0431752,1.0389131,1.0415093
1.0411329,1577754000,5169.393,1.0432846,1.0389757,1.0424514
1.040819,1577757600,5229.297,1.0433985,1.0390731,1.0417681
1.0398005,1577761200,5107.31788837,1.04399999,1.0390938,1.0407064
1.0416311,1577764800,5438.503,1.0428075,1.03854442,1.0407338
1.03854502,1577768400,4703.56423472,1.0426391,1.03854502,1.0426391
1.0479684,1577772000,5415.59454234,1.0499,1.03854502,1.03854502
1.0407972,1577775600,5576.67080845,1.0479828,1.0391,1.0479828
1.0416362,1577779200,5296.78662031,1.043101,1.03911,1.0416215
1.0414984,1577782800,5278.61237229,1.04769999,1.0401,1.0415729
1.0421038,1577786400,5770.37413233,1.0460317,1.0396,1.0416022
1.0441566,1577790000,5568.044005,1.04499999,1.0396,1.040147
1.042074,1577793600,5658.35,1.0457727,1.04014999,1.0425956
1.0418971,1577797200,5403.93166313,1.04633,1.041,1.0429965
1.0401834,1577800800,6776.32008753,1.04339614,1.0396,1.0417255
1.042455,1577804400,5543.75713885,1.047,1.0402396,1.0426876
1.0421589,1577808000,5417.08253412,1.04599999,1.0400397,1.0442275
1.0431333,1577811600,5269.6280766,1.0453943,1.03960004,1.0426606
1.0429997,1577815200,5361.41453929,1.04599999,1.0402504,1.0450876
1.0420981,1577818800,5231.31685506,1.045899,1.04,1.0415615
1.043676,1577822400,5299.60767466,1.04599999,1.04,1.0445578
1.0449091,1577826000,5646.403,1.0452426,1.040612,1.0452357
1.0446307,1577829600,5202.9509079,1.045999,1.04000002,1.0453649
1.0430004,1577833200,5481.22222227,1.0453526,1.0406168,1.0450108
1.0440163,1577836800,5318.775,1.0451708,1.0408067,1.0427386
1.0419701,1577840400,5198.094,1.0453771,1.0405759,1.0440781
1.0450864,1577844000,5489.298,1.0453602,1.0406182,1.0444922
1.0443946,1577847600,5324.72110404,1.0453634,1.04,1.0419107
1.0426306,1577851200,5331.591,1.0453211,1.0406646,1.0434317
1.0441108,1577854800,5410.431,1.045349,1.040909,1.0414495
1.0423018,1577858400,5226.13616859,1.0451078,1.04,1.0436754
1.0406454,1577862000,5234.4346772,1.0452468,1.04,1.0439942
1.0430957,1577865600,5395.995,1.0454209,1.0409743,1.0420937
1.0450336,1577869200,5384.54734504,1.0452534,1.04,1.0424728
1.043007,1577872800,5152.97245909,1.04599888,1.0407063,1.0450465
1.0435203,1577876400,5265.5671281,1.0453711,1.04,1.0449222
1.0427826,1577880000,5459.84602578,1.04399999,1.040746,1.0423511
1.0424838,1577883600,5414.86554963,1.04399997,1.0404239,1.0435898
1.0413615,1577887200,5379.16014939,1.0449166,1.040566,1.040566
1.043807,1577890800,5489.127,1.04509999,1.0406817,1.0414635
1.0437888,1577894400,5553.30725782,1.0449,1.041231,1.0433239
1.0443714,1577898000,5690.3791089,1.0444652,1.0415771,1.0422457
1.0434714,1577901600,5591.0012044,1.0449,1.04120002,1.043986
1.0423686,1577905200,5602.41777486,1.0449,1.04120002,1.0435639
1.045783,1577908800,7383.48603605,1.0458694,1.0415982,1.0436365
1.0457699,1577912400,5515.02605098,1.046,1.04531144,1.0455986
1.0467371,1577916000,5370.83510599,1.048,1.0453861,1.0455811
1.047647,1577919600,5284.02246886,1.0476486,1.04531144,1.0461021
1.046131,1577923200,5292.62172891,1.048,1.0455893,1.0476469
1.0468411,1577926800,5294.376,1.0476923,1.0455874,1.0475438
1.048179,1577930400,5369.95948685,1.0486044,1.0455867,1.0463392
1.0465863,1577934000,5318.73631292,1.04899999,1.0456863,1.0472872
1.0471436,1577937600,5409.918,1.0486303,1.0456948,1.0471658
1.0474269,1577941200,5255.649,1.0486268,1.0456876,1.0481076
1.0486086,1577944800,5155.1265798,1.0486095,1.04531144,1.0473873
1.0479986,1577948400,5246.08992697,1.049,1.0457568,1.0465184
1.0477334,1577952000,5587.3145348,1.04931144,1.04531144,1.04665
1.0481084,1577955600,5514.63827972,1.0499,1.0437,1.0472316
1.0471717,1577959200,5299.90226301,1.0485771,1.044,1.0449332
1.0454442,1577962800,5854.91105238,1.05,1.0445794,1.0461597
1.0491223,1577966400,10502.83800164,1.05,1.04444,1.0489424
1.0468688,1577970000,6012.33327865,1.04999895,1.0455347,1.0492058
1.04845,1577973600,5420.79871274,1.0494924,1.04444,1.0460991
1.0470311,1577977200,5262.28574723,1.05,1.0449,1.0477931
1.0454906,1577980800,5495.97515968,1.05000001,1.04425375,1.0474975
1.0486977,1577984400,5541.3505177,1.05250001,1.046534,1.0466317
1.0491148,1577988000,5463.20886667,1.05249895,1.04607535,1.050472
1.0477804,1577991600,5381.28100118,1.05263178,1.047,1.0481986
1.0494012,1577995200,5541.08825476,1.05317312,1.0477515,1.0485542
1.0525321,1577998800,5512.00870536,1.054,1.0486152,1.0492962
1.0503575,1578002400,5139.70773066,1.054,1.048632,1.0513728
1.0494836,1578006000,5391.13478142,1.0533122,1.04759846,1.053102
1.0491343,1578009600,5350.43871657,1.0533204,1.0482488,1.0495534
1.0502374,1578013200,5531.37259001,1.058,1.048918,1.049019
1.0565497,1578016800,5315.44794325,1.0574555,1.0528596,1.0545666
1.054353,1578020400,5362.23507614,1.0574911,1.05300001,1.05443
1.0546997,1578024000,5439.8084031,1.057384,1.050475,1.057384
1.0542167,1578027600,5262.92200053,1.055,1.05,1.0529019
1.0512607,1578031200,5260.03391454,1.0541174,1.0476022,1.0527691
1.0500872,1578034800,5559.407,1.0519807,1.047,1.0515031
1.0504167,1578038400,7161.69108318,1.052,1.046,1.0485166
1.0480628,1578042000,5784.68440233,1.058,1.045,1.05170239
1.0456516,1578045600,5473.5137903,1.05,1.0445,1.0491184
1.0461639,1578049200,5619.57146299,1.0484101,1.04340908,1.0453121
1.0443914,1578052800,5353.21207912,1.047,1.0437687,1.0437687
1.0458716,1578056400,5612.973729,1.0480341,1.04310326,1.0438657
1.0438643,1578060000,6004.07804895,1.0499,1.0431033,1.0449947
1.0450037,1578063600,6171.52683953,1.0479437,1.0421,1.0442784
1.0412581,1578067200,7117.40625287,1.0471748,1.0405,1.0437927
1.0428537,1578070800,7422.45337739,1.0463323,1.0405,1.046
1.0425397,1578074400,5396.86624075,1.045,1.04110002,1.0415485
1.0411,1578078000,5103.19482399,1.0446477,1.0411,1.0440509
1.0478614,1578081600,3182.88666767,1.05,1.0411,1.0411
1.0459033,1578085200,7160.92626984,1.0469999,1.0411,1.0462892
1.0424473,1578088800,8143.63910278,1.05799999,1.0411,1.0423051
1.0463455,1578092400,8177.16576376,1.0463455,1.0411,1.0439378
1.0425395,1578096000,5477.75271925,1.0461865,1.0411,1.0411
1.0411,1578099600,5377.91871383,1.0463034,1.0411,1.0420744
1.0422299,1578103200,5591.14554203,1.0448717,1.0411,1.0421368
1.0425187,1578106800,5483.13482477,1.0465973,1.0411,1.0428736
1.0416207,1578110400,5493.8603,1.0450691,1.0411,1.0424297
1.0413228,1578114000,8882.64010435,1.052,1.0411,1.0426593
